date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:03:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:02:31%20GMT	https://www.adfiap.org/44th/?p=2332	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/index180e.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53832724_2180187535360654_8867053346591080448_n/)
13:03:59	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:31%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53832724_2180187535360654_8867053346591080448_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed0a5d	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53832724_2180187535360654_8867053346591080448_n/)
13:04:00	117476/117476	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:15:49%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/53832724_2180187535360654_8867053346591080448_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/53832724_2180187535360654_8867053346591080448_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53832724_2180187535360654_8867053346591080448_n/)
13:04:00	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:32%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53799377_2180169872029087_4928242416860790784_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embedb65e	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53799377_2180169872029087_4928242416860790784_n/)
13:04:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:02:32%20GMT	https://www.adfiap.org/44th/?p=2327	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/indexf594.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53799377_2180169872029087_4928242416860790784_n/)
13:04:01	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:32%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53799377_2180169872029087_4928242416860790784_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed86d0	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53799377_2180169872029087_4928242416860790784_n/)
13:04:01	87310/87310	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:15:40%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/53799377_2180169872029087_4928242416860790784_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/53799377_2180169872029087_4928242416860790784_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53799377_2180169872029087_4928242416860790784_n/)
13:04:01	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:33%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53790501_2180173945362013_343110845489741824_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed689e	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53790501_2180173945362013_343110845489741824_n/)
13:04:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:02:33%20GMT	https://www.adfiap.org/44th/?p=2325	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/index4d18.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53790501_2180173945362013_343110845489741824_n/)
13:04:02	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:33%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53790501_2180173945362013_343110845489741824_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed30ff	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53790501_2180173945362013_343110845489741824_n/)
13:04:02	418434/418434	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:15:36%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/53790501_2180173945362013_343110845489741824_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/53790501_2180173945362013_343110845489741824_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53790501_2180173945362013_343110845489741824_n/)
13:04:02	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:34%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53817055_2180171408695600_4777732391848378368_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed60e3	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53817055_2180171408695600_4777732391848378368_n/)
13:04:03	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:35%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53817055_2180171408695600_4777732391848378368_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed843c	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53817055_2180171408695600_4777732391848378368_n/)
13:04:03	182192/182192	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:15:44%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/53817055_2180171408695600_4777732391848378368_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/53817055_2180171408695600_4777732391848378368_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53817055_2180171408695600_4777732391848378368_n/)
13:04:03	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:35%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53833959_2180192275360180_4851701985067401216_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embedf5df	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53833959_2180192275360180_4851701985067401216_n/)
13:04:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:02:35%20GMT	https://www.adfiap.org/44th/?p=2334	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/indexb4c3.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53833959_2180192275360180_4851701985067401216_n/)
13:04:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:02:35%20GMT	https://www.adfiap.org/44th/?p=2329	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/index2591.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53817055_2180171408695600_4777732391848378368_n/)
13:04:04	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:36%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53833959_2180192275360180_4851701985067401216_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embedb4fc	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53833959_2180192275360180_4851701985067401216_n/)
13:04:04	147749/147749	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:15:53%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/53833959_2180192275360180_4851701985067401216_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/53833959_2180192275360180_4851701985067401216_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53833959_2180192275360180_4851701985067401216_n/)
13:04:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:02:36%20GMT	https://www.adfiap.org/44th/?p=2311	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/indexca39.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53678718_2180112265368181_7443566799464955904_n/)
13:04:05	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:36%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53678718_2180112265368181_7443566799464955904_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed5710	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53678718_2180112265368181_7443566799464955904_n/)
13:04:05	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:37%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53678718_2180112265368181_7443566799464955904_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embedde43	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53678718_2180112265368181_7443566799464955904_n/)
13:04:05	264977/264977	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:15:06%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/53678718_2180112265368181_7443566799464955904_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/53678718_2180112265368181_7443566799464955904_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53678718_2180112265368181_7443566799464955904_n/)
13:04:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:02:38%20GMT	https://www.adfiap.org/44th/?p=2319	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/index2fc6.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53761038_2180170705362337_441870397235789824_n/)
13:04:06	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:38%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53761038_2180170705362337_441870397235789824_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embedd2af	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53761038_2180170705362337_441870397235789824_n/)
13:04:06	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:38%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53761038_2180170705362337_441870397235789824_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed564b	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53761038_2180170705362337_441870397235789824_n/)
13:04:07	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:39%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53891078_2180172402028834_825051333387091968_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed07ab	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53891078_2180172402028834_825051333387091968_n/)
13:04:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:02:39%20GMT	https://www.adfiap.org/44th/?p=2345	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/index9654.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53891078_2180172402028834_825051333387091968_n/)
13:04:08	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:39%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53891078_2180172402028834_825051333387091968_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed53ed	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53891078_2180172402028834_825051333387091968_n/)
13:04:08	87165/87165	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:15:24%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/53761038_2180170705362337_441870397235789824_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/53761038_2180170705362337_441870397235789824_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53761038_2180170705362337_441870397235789824_n/)
13:04:08	347082/347082	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:16:15%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/53891078_2180172402028834_825051333387091968_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/53891078_2180172402028834_825051333387091968_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53891078_2180172402028834_825051333387091968_n/)
13:04:08	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:40%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53781161_2180204778692263_1067661528993366016_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed5f6d	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53781161_2180204778692263_1067661528993366016_n/)
13:04:09	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:41%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53781161_2180204778692263_1067661528993366016_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embeddb06	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53781161_2180204778692263_1067661528993366016_n/)
13:04:09	434024/434024	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:15:32%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/53781161_2180204778692263_1067661528993366016_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/53781161_2180204778692263_1067661528993366016_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53781161_2180204778692263_1067661528993366016_n/)
13:04:09	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:41%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53766591_2180205412025533_7474468101317197824_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed5ac5	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53766591_2180205412025533_7474468101317197824_n/)
13:04:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:02:41%20GMT	https://www.adfiap.org/44th/?p=2323	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/indexb858.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53781161_2180204778692263_1067661528993366016_n/)
13:04:10	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:42%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53766591_2180205412025533_7474468101317197824_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embedac89	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53766591_2180205412025533_7474468101317197824_n/)
13:04:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:02:42%20GMT	https://www.adfiap.org/44th/?p=2320	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/indexbdb7.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53766591_2180205412025533_7474468101317197824_n/)
13:04:10	410768/410768	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:15:26%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/53766591_2180205412025533_7474468101317197824_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/53766591_2180205412025533_7474468101317197824_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53766591_2180205412025533_7474468101317197824_n/)
13:04:11	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:42%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53732567_2180169938695747_304357183779241984_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed9c77	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53732567_2180169938695747_304357183779241984_n/)
13:04:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:02:43%20GMT	https://www.adfiap.org/44th/?p=2314	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/indexe5aa.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53732567_2180169938695747_304357183779241984_n/)
13:04:11	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:43%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53732567_2180169938695747_304357183779241984_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed77a9	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53732567_2180169938695747_304357183779241984_n/)
13:04:12	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:44%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53778679_2180169745362433_8659618314663755776_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embedde42	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53778679_2180169745362433_8659618314663755776_n/)
13:04:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:02:44%20GMT	https://www.adfiap.org/44th/?p=2321	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/indexcd0e.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53778679_2180169745362433_8659618314663755776_n/)
13:04:12	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:44%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53778679_2180169745362433_8659618314663755776_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed19da	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53778679_2180169745362433_8659618314663755776_n/)
13:04:13	117753/117753	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:15:28%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/53778679_2180169745362433_8659618314663755776_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/53778679_2180169745362433_8659618314663755776_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53778679_2180169745362433_8659618314663755776_n/)
13:04:13	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:45%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53781150_2180169305362477_4752077057540751360_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embedeb9d	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53781150_2180169305362477_4752077057540751360_n/)
13:04:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:02:45%20GMT	https://www.adfiap.org/44th/?p=2322	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/indexafc9.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53781150_2180169305362477_4752077057540751360_n/)
13:04:14	156914/156914	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:15:12%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/53732567_2180169938695747_304357183779241984_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/53732567_2180169938695747_304357183779241984_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53732567_2180169938695747_304357183779241984_n/)
13:04:14	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:46%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53781150_2180169305362477_4752077057540751360_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed8296	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53781150_2180169305362477_4752077057540751360_n/)
13:04:15	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:47%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53708077_2180169575362450_2445159670847897600_n%2F	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embed177e	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53708077_2180169575362450_2445159670847897600_n/)
13:04:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Jul%202022%2005:02:47%20GMT	https://www.adfiap.org/44th/?p=2313	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/indexdce5.html	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53708077_2180169575362450_2445159670847897600_n/)
13:04:15	1758/1758	---MC-	403	error ('Access%20Forbidden')	text/html	date:Wed,%2027%20Jul%202022%2005:02:47%20GMT	https://www.adfiap.org/44th/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adfiap.org%2F44th%2F42nd-adfiap-annual-meeting%2F53708077_2180169575362450_2445159670847897600_n%2F&format=xml	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-json/oembed/1.0/embeddea8	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53708077_2180169575362450_2445159670847897600_n/)
13:04:15	116308/116308	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:15:29%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/53781150_2180169305362477_4752077057540751360_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/53781150_2180169305362477_4752077057540751360_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53781150_2180169305362477_4752077057540751360_n/)
13:04:15	116311/116311	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2011:15:10%20GMT	https://www.adfiap.org/44th/wp-content/uploads/2021/10/53708077_2180169575362450_2445159670847897600_n.jpg	C:/My%20Web%20Sites/Annual%20Meeting%2044th/www.adfiap.org/44th/wp-content/uploads/2021/10/53708077_2180169575362450_2445159670847897600_n.jpg	(from https://www.adfiap.org/44th/42nd-adfiap-annual-meeting/53708077_2180169575362450_2445159670847897600_n/)
